movie_id,title,original_title,original_language,overview,tagline,status,homepage,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,profit,roi,release_year,release_month,vote_weighted
52462,The Pet,The Pet,en,"A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",,Released,,,,94.0,1.284741,5.3,3,2006-05-17,,,2006.0,5.0,6.0874
52520,Underworld: Awakening,Underworld: Awakening,en,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",Vengeance Returns,Released,http://www.entertheunderworld.com/,70000000.0,160112671.0,88.0,58.401204,6.1,1862,2012-01-19,90112671.0,1.2873238714285715,2012.0,1.0,6.0983
52790,The Basket,The Basket,en,"Peter Coyote (E.T., Erin Brokovich) and Karen Allen (The Perfect Storm) star in this touching family drama about the unifying power of basketball in a community torn apart by war. Both a riveting sports film and a tale of triumph over adversity, The Basket is ""a hoop dream movie with a whole lot of heart"" (Dallas Morning News)! In 1918, when the wheat-farming townspeople of Waterville, Washington, welcome home their first wounded son from WWI, they'restruck by the harsh reality of war. And just as bigotry and hatred toward two German orphans dividethe close-knit community, a new schoolteacher, Martin (Coyote), rolls into town with some strange ideas and an even stranger leather ball. Through the brand-new game called basketball, Martin strivesto bring harmony to the town...before it tears itself apart!",,Released,,,619042.0,105.0,0.430758,6.5,6,2000-05-05,,,2000.0,5.0,6.097
53113,One True Thing,One True Thing,en,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,Love What You Have.,Released,,,,127.0,2.644427,6.2,27,1998-09-18,,,1998.0,9.0,6.0977
53182,300: Rise of an Empire,300: Rise of an Empire,en,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",Seize your glory!,Released,http://www.300themovie.com/,110000000.0,337580051.0,102.0,71.510596,6.1,2397,2014-03-05,227580051.0,2.0689095545454546,2014.0,3.0,6.0986
53256,Three,Drei,de,"Hanna and Simon are in a 20 year marriage with an unexiting relationship. By chance, they both meet and start separate affairs with Adam. Adam has no idea that his two lovers are married, until they are all found out when Hanna becomes pregnant, with the natural doubts stemming from their situation.",Imagine the possibilities.,Released,,,2611555.0,119.0,5.937602,6.3,31,2010-12-23,,,2010.0,12.0,6.1043
53457,Sarah's Key,Elle s'appelait Sarah,fr,"On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being send to get deported. Sarah however managed to lock her little brother in a closed just before the police entered their appartment.Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.",,Released,http://www.sarahskey.com.au/,10000000.0,17511906.0,111.0,10.072199,7.2,196,2010-09-16,7511906.0,0.7511906,2010.0,9.0,6.4041
53502,The Dead Undead,The Dead Undead,en,Good Vampires battle Zombie Vampires while trying to hide their own identity and prevent the infection from spreading.,How Do You Kill Something That's Already Dead?,Released,,,,90.0,0.249457,3.1,6,2010-05-13,,,2010.0,5.0,6.0567
53862,Trippin',Trippin',en,"Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",He's a legend in his own mind.,Released,,,9016377.0,94.0,0.185373,4.5,4,1999-05-12,,,1999.0,5.0,6.0795
53953,The Tooth Fairy,The Tooth Fairy,de,A woman and her daughter (Nicole Muñoz) encounter a deadly legend at a bed-and-breakfast.,,Released,,,,0.0,0.716764,4.3,13,2006-08-08,,,2006.0,8.0,6.0468
54054,One for the Money,One for the Money,en,"An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.",She's looking for a few not-so-good men,Released,http://www.oneforthemoneyfilm.com/index2.html,40000000.0,36893721.0,91.0,19.438503,5.3,388,2012-01-26,-3106279.0,-0.077656975,2012.0,1.0,5.746
54138,Star Trek Into Darkness,Star Trek Into Darkness,en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",Earth Will Fall,Released,,190000000.0,467365246.0,132.0,78.291018,7.4,4418,2013-05-05,277365246.0,1.4598170842105263,2013.0,5.0,7.267
54518,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,en,"Tells the story of Justin Bieber, the kid from Canada with the hair, the smile and the voice: It chronicles his unprecedented rise to fame, all the way from busking in the streets of Stratford, Canada to putting videos on YouTube to selling out Madison Square Garden in New York as the headline act during the My World Tour from 2010. It features Usher, Scooter Braun, Ludacris, Sean Kingston, Antonio ""L.A."" Reid, Boyz II Men, Miley Cyrus, Jaden Smith, Justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. It was released in 3D in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by Michael Jackson's This Is It from 2009.",Find out what's possible if you never give up.,Released,http://www.justinbieberneversaynever.com/,13000000.0,98441954.0,105.0,6.735922,4.8,154,2011-02-11,85441954.0,6.572458,2011.0,2.0,5.7879
54580,Mondays in the Sun,Los lunes al sol,es,"After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and the unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. José is bitter that his wife, Ana, is employed when he is not. The gap between them is widening and he is fearful that she will leave him for a co-worker. Despite arthritic legs, Ana endures night shifts at a fish factory and thinks her looks are now lost. Not everyone seems to agree including her boss. Lino, an aging family man doggedly pursuing positions beyond his qualifications. The oldest member of the group, Amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday.",This film is not based on a real story. It is based on thousands.,Released,,4000000.0,146402.0,113.0,3.663108,7.1,36,2002-09-27,-3853598.0,-0.9633995,2002.0,9.0,6.1599
54702,Malevolence,Malevolence,en,"It's ten years after the kidnapping of Martin Bristol. Taken from a backyard swing at his home at the age of six, he is forced to witness unspeakable crimes of a deranged madman. For years, Martin's whereabouts have remained a mystery...until now.",,Released,http://www.malevolencemovie.com/,450000.0,,90.0,1.077321,4.9,14,2004-09-10,,,2004.0,9.0,6.0597
54897,The Grace Card,The Grace Card,en,"Everything can change in an instant ... and take a lifetime to unravel. When Mac McDonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with God ... and just about everyone else. Mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with Sam Wright, a rising star on the force who happens to be a part-time pastor and a loving family man. Can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? Every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving God's grace. Offer THE GRACE CARD ... and never underestimate the power of God's love.",Never Underestimate The Power Of Grace ...,Released,http://www.thegracecardmovie.com/,200000.0,2295733.0,101.0,0.616283,6.5,10,2011-02-25,2095733.0,10.478665,2011.0,2.0,6.1002
55123,Tumbleweeds,Tumbleweeds,en,"A woman constantly runs from town to town with her 12 year old daughter to escape failed relationships. The film opens with one escape and the shift into a new start in San Diego. There Mom takes up with a controlling trucker and fights with her weirdo boss. Meanwhile, the daughter, used to making the constant shifts, finds a fit at school including getting chosen for a play lead.",They ran away from everything but each other.,Released,,312000.0,1281176.0,102.0,1.505703,6.2,11,1999-11-28,969176.0,3.106333333333333,1999.0,11.0,6.0945
55180,The Last Big Thing,The Last Big Thing,en,"From a bland tract house on the outskirts of Los Angeles, Simon Geist (with occasional help from his platonic girlfriend Darla) wages war against all of modern American popular culture. Geist starts up a magazine called ""The Next Big Thing"", which he uses to confront and insult upcoming actors, comics, models and rock bands. As Geist's mysterious Underground Agenda escalates, will he become the ""last big thing"", or be co-opted by the very forces he is railing against? Written by Van Film Fest","The culture is going down on itself... go ahead, Scream!",Released,,,,98.0,0.678475,6.0,3,1998-09-23,,,1998.0,9.0,6.0916
55301,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,en,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",This holiday it's gonna get squeaky.,Released,http://www.munkyourself.com/,75000000.0,342695435.0,87.0,23.473004,5.4,484,2011-12-14,267695435.0,3.569272466666667,2011.0,12.0,5.7517
